Language,Program,PowerLimit,Package,Core,GPU,DRAM,Time,Temperature,Memory
C, sorters, -1, 0.462890625000000000, 0.218933105468750000, 0.000000000000000000, 0.071350097656250000, 28, 25.8, 1908
C, sorters, -1, 0.446716308593750000, 0.199462890625000000, 0.000000000000000000, 0.074096679687500000, 30, 25.8, 2008
C, sorters, -1, 0.457885742187500000, 0.203857421875000000, 0.000000000000000000, 0.076538085937500000, 30, 25.8, 1956
C, sorters, -1, 0.443847656250000000, 0.196533203125000000, 0.000000000000000000, 0.076110839843750000, 30, 25.8, 1948
C, sorters, -1, 0.443237304687500000, 0.195007324218750000, 0.000000000000000000, 0.073608398437500000, 30, 25.8, 2008
C, sorters, -1, 0.444335937500000000, 0.197326660156250000, 0.000000000000000000, 0.073669433593750000, 30, 25.8, 1964
C, sorters, -1, 0.440246582031250000, 0.191223144531250000, 0.000000000000000000, 0.073608398437500000, 30, 25.8, 1952
C, sorters, -1, 0.444824218750000000, 0.198242187500000000, 0.000000000000000000, 0.073974609375000000, 30, 25.8, 1948
C, sorters, -1, 0.441284179687500000, 0.195251464843750000, 0.000000000000000000, 0.076416015625000000, 30, 25.8, 1856
C, sorters, -1, 0.439575195312500000, 0.192687988281250000, 0.000000000000000000, 0.073608398437500000, 30, 25.8, 1960
