Language,Program,PowerLimit,Package,Core,GPU,DRAM,Time,Temperature,Memory
C, sorters, -1, 0.178466796875000000, 0.090942382812500000, 0.000000000000000000, 0.024841308593750000, 9, 26.0, 1916
C, sorters, -1, 0.166687011718750000, 0.073913574218750000, 0.000000000000000000, 0.027221679687500000, 11, 26.0, 1952
C, sorters, -1, 0.170898437500000000, 0.073059082031250000, 0.000000000000000000, 0.029907226562500000, 11, 26.0, 1868
C, sorters, -1, 0.178771972656250000, 0.080017089843750000, 0.000000000000000000, 0.029724121093750000, 11, 26.0, 1872
C, sorters, -1, 0.185485839843750000, 0.086486816406250000, 0.000000000000000000, 0.030578613281250000, 11, 26.0, 1924
C, sorters, -1, 0.177978515625000000, 0.079528808593750000, 0.000000000000000000, 0.030151367187500000, 11, 26.0, 1928
C, sorters, -1, 0.177429199218750000, 0.078308105468750000, 0.000000000000000000, 0.029968261718750000, 11, 26.0, 1936
C, sorters, -1, 0.178710937500000000, 0.080261230468750000, 0.000000000000000000, 0.029724121093750000, 11, 26.0, 1868
C, sorters, -1, 0.162292480468750000, 0.071166992187500000, 0.000000000000000000, 0.027160644531250000, 11, 26.0, 1900
C, sorters, -1, 0.163269042968750000, 0.072509765625000000, 0.000000000000000000, 0.027160644531250000, 11, 26.0, 1924
