Language,Program,PowerLimit,Package,Core,GPU,DRAM,Time,Temperature,Memory
C, sorters, -1, 0.354187011718750000, 0.151062011718750000, 0.000000000000000000, 0.059387207031250000, 23, 27.0, 1868
C, sorters, -1, 0.355102539062500000, 0.151733398437500000, 0.000000000000000000, 0.059020996093750000, 23, 27.0, 1796
C, sorters, -1, 0.354553222656250000, 0.151733398437500000, 0.000000000000000000, 0.059020996093750000, 23, 27.0, 1796
C, sorters, -1, 0.375183105468750000, 0.160461425781250000, 0.000000000000000000, 0.061767578125000000, 24, 27.0, 1832
C, sorters, -1, 0.355834960937500000, 0.152465820312500000, 0.000000000000000000, 0.059143066406250000, 23, 27.0, 1864
C, sorters, -1, 0.355407714843750000, 0.149963378906250000, 0.000000000000000000, 0.059020996093750000, 23, 27.0, 1944
C, sorters, -1, 0.357666015625000000, 0.153198242187500000, 0.000000000000000000, 0.059020996093750000, 23, 27.0, 1800
C, sorters, -1, 0.358703613281250000, 0.154235839843750000, 0.000000000000000000, 0.059204101562500000, 23, 27.0, 1884
C, sorters, -1, 0.353820800781250000, 0.151306152343750000, 0.000000000000000000, 0.059143066406250000, 23, 27.0, 1860
C, sorters, -1, 0.357299804687500000, 0.153076171875000000, 0.000000000000000000, 0.059204101562500000, 23, 27.0, 1840
