Language,Program,PowerLimit,Package,Core,GPU,DRAM,Time,Temperature,Memory
C, sorters, -1, 0.871032714843750000, 0.398315429687500000, 0.000000000000000000, 0.138000488281250000, 55, 25.2, 1908
C, sorters, -1, 0.847106933593750000, 0.366516113281250000, 0.000000000000000000, 0.139953613281250000, 57, 25.2, 1816
C, sorters, -1, 0.846862792968750000, 0.372314453125000000, 0.000000000000000000, 0.140319824218750000, 56, 25.2, 1796
C, sorters, -1, 0.850402832031250000, 0.376342773437500000, 0.000000000000000000, 0.140197753906250000, 57, 25.2, 1944
C, sorters, -1, 0.833129882812500000, 0.362548828125000000, 0.000000000000000000, 0.137451171875000000, 56, 25.2, 1864
C, sorters, -1, 0.833251953125000000, 0.366149902343750000, 0.000000000000000000, 0.137329101562500000, 56, 25.2, 1936
C, sorters, -1, 0.834228515625000000, 0.365600585937500000, 0.000000000000000000, 0.137145996093750000, 56, 25.2, 1936
C, sorters, -1, 0.846252441406250000, 0.367309570312500000, 0.000000000000000000, 0.139648437500000000, 57, 25.2, 1920
C, sorters, -1, 0.849182128906250000, 0.373046875000000000, 0.000000000000000000, 0.140014648437500000, 56, 25.2, 1848
C, sorters, -1, 0.863098144531250000, 0.389709472656250000, 0.000000000000000000, 0.144897460937500000, 58, 25.2, 1920
