Language,Program,PowerLimit,Package,Core,GPU,DRAM,Time,Temperature,Memory
C, sorters, -1, 0.886474609375000000, 0.402709960937500000, 0.000000000000000000, 0.140380859375000000, 56, 25.2, 1892
C, sorters, -1, 0.905334472656250000, 0.400817871093750000, 0.000000000000000000, 0.149658203125000000, 61, 25.2, 1864
C, sorters, -1, 0.874206542968750000, 0.383178710937500000, 0.000000000000000000, 0.144897460937500000, 58, 25.2, 1864
C, sorters, -1, 0.862976074218750000, 0.380004882812500000, 0.000000000000000000, 0.142089843750000000, 58, 25.2, 1940
C, sorters, -1, 0.876037597656250000, 0.384155273437500000, 0.000000000000000000, 0.144653320312500000, 58, 25.2, 1948
C, sorters, -1, 0.862182617187500000, 0.381408691406250000, 0.000000000000000000, 0.142150878906250000, 57, 25.2, 1940
C, sorters, -1, 0.860351562500000000, 0.385986328125000000, 0.000000000000000000, 0.144897460937500000, 58, 25.2, 1904
C, sorters, -1, 0.864501953125000000, 0.382629394531250000, 0.000000000000000000, 0.142211914062500000, 57, 25.2, 1936
C, sorters, -1, 0.862121582031250000, 0.380920410156250000, 0.000000000000000000, 0.142028808593750000, 57, 25.2, 1848
C, sorters, -1, 0.862792968750000000, 0.379699707031250000, 0.000000000000000000, 0.142150878906250000, 58, 25.2, 1944
