Language,Program,PowerLimit,Package,Core,GPU,DRAM,Time,Temperature,Memory
C, fib, -1, 0.067077636718750000, 0.013977050781250000, 0.000000000000000000, 0.022338867187500000, 8, 25.8, 1568
C, fib, -1, 0.066284179687500000, 0.013549804687500000, 0.000000000000000000, 0.022216796875000000, 8, 25.8, 1620
C, fib, -1, 0.065490722656250000, 0.012756347656250000, 0.000000000000000000, 0.022277832031250000, 8, 25.8, 1556
C, fib, -1, 0.072998046875000000, 0.014282226562500000, 0.000000000000000000, 0.022155761718750000, 8, 25.8, 1572
C, fib, -1, 0.073242187500000000, 0.014526367187500000, 0.000000000000000000, 0.022155761718750000, 8, 25.8, 1652
C, fib, -1, 0.066040039062500000, 0.014709472656250000, 0.000000000000000000, 0.022155761718750000, 8, 25.8, 1568
C, fib, -1, 0.072875976562500000, 0.014099121093750000, 0.000000000000000000, 0.022155761718750000, 8, 25.8, 1524
C, fib, -1, 0.064208984375000000, 0.012878417968750000, 0.000000000000000000, 0.019714355468750000, 8, 25.8, 1604
C, fib, -1, 0.066162109375000000, 0.014465332031250000, 0.000000000000000000, 0.022277832031250000, 8, 25.8, 1516
C, fib, -1, 0.073181152343750000, 0.014282226562500000, 0.000000000000000000, 0.022155761718750000, 8, 25.8, 1680
