Language,Program,PowerLimit,Package,Core,GPU,DRAM,Time,Temperature,Memory
bash, find, -1, 155.448974609375000000, 67.871704101562500000, 0.000000000000000000, 25.525146484375000000, 10396, 29.0, 0
bash, find, -1, 160.326477050781250000, 70.370666503906250000, 0.000000000000000000, 26.460327148437500000, 10723, 31.0, 0
bash, find, -1, 155.447204589843750000, 67.902770996093750000, 0.000732421875000000, 25.541259765625000000, 10401, 30.5, 0
bash, find, -1, 157.625427246093750000, 68.787109375000000000, 0.000000000000000000, 25.909545898437500000, 10544, 30.8, 0
bash, find, -1, 155.419799804687500000, 67.504394531250000000, 0.000000000000000000, 25.513671875000000000, 10397, 31.0, 0
bash, find, -1, 157.033020019531250000, 68.464477539062500000, 0.000000000000000000, 25.836608886718750000, 10505, 31.5, 0
bash, find, -1, 158.230163574218750000, 68.513671875000000000, 0.000000000000000000, 26.002807617187500000, 10586, 31.8, 0
bash, find, -1, 155.836181640625000000, 67.764709472656250000, 0.000793457031250000, 25.560852050781250000, 10425, 31.5, 0
bash, find, -1, 161.687011718750000000, 71.048889160156250000, 0.000000000000000000, 26.775146484375000000, 10813, 31.5, 0
bash, find, -1, 161.598510742187500000, 70.097473144531250000, 0.000000000000000000, 26.605895996093750000, 10812, 32.8, 0
