Language,Program,PowerLimit,Package,Core,GPU,DRAM,Time,Temperature,Memory
bash, find, -1, 121.199157714843750000, 53.588134765625000000, 0.000000000000000000, 20.133728027343750000, 8107, 33.0, 0
bash, find, -1, 108.857177734375000000, 47.032348632812500000, 0.000854492187500000, 17.945739746093750000, 7281, 33.8, 0
bash, find, -1, 108.752746582031250000, 46.621887207031250000, 0.000000000000000000, 17.899291992187500000, 7275, 32.8, 0
bash, find, -1, 108.175598144531250000, 46.448364257812500000, 0.000000000000000000, 17.803039550781250000, 7235, 33.0, 0
bash, find, -1, 108.710449218750000000, 46.596740722656250000, 0.000000000000000000, 17.913574218750000000, 7270, 32.2, 0
bash, find, -1, 111.787170410156250000, 47.915283203125000000, 0.000000000000000000, 18.400695800781250000, 7476, 33.2, 0
bash, find, -1, 108.395812988281250000, 46.704040527343750000, 0.000000000000000000, 17.861511230468750000, 7251, 33.0, 0
bash, find, -1, 109.294372558593750000, 47.148071289062500000, 0.000793457031250000, 18.054626464843750000, 7310, 33.8, 0
bash, find, -1, 110.778564453125000000, 47.834472656250000000, 0.000000000000000000, 18.348510742187500000, 7409, 33.2, 0
bash, find, -1, 108.181884765625000000, 46.710693359375000000, 0.000000000000000000, 17.841491699218750000, 7237, 32.8, 0
