Language,Program,PowerLimit,Package,Core,GPU,DRAM,Time,Temperature,Memory
C, sorters, -1, 167.841430664062500000, 76.709228515625000000, 0.000732421875000000, 27.428222656250000000, 11225, 32.8, 1680
C, sorters, -1, 187.133911132812500000, 84.922119140625000000, 0.000000000000000000, 30.533203125000000000, 12517, 32.8, 1720
C, sorters, -1, 206.946594238281250000, 96.395996093750000000, 0.000000000000000000, 33.778686523437500000, 13842, 32.5, 1768
C, sorters, -1, 211.353149414062500000, 98.613952636718750000, 0.000793457031250000, 34.483947753906250000, 14137, 32.2, 1824
C, sorters, -1, 211.352722167968750000, 98.550354003906250000, 0.000000000000000000, 34.493286132812500000, 14136, 32.5, 1688
C, sorters, -1, 211.949035644531250000, 98.920898437500000000, 0.000000000000000000, 34.588684082031250000, 14177, 32.8, 1680
C, sorters, -1, 210.587585449218750000, 98.230285644531250000, 0.000793457031250000, 34.367919921875000000, 14085, 33.2, 1688
C, sorters, -1, 210.945922851562500000, 98.278991699218750000, 0.000000000000000000, 34.420532226562500000, 14110, 33.2, 1680
C, sorters, -1, 213.537536621093750000, 99.563354492187500000, 0.000000000000000000, 34.878784179687500000, 14284, 32.8, 1836
C, sorters, -1, 213.475036621093750000, 99.498046875000000000, 0.000732421875000000, 34.881103515625000000, 14279, 32.8, 1768
