Language,Program,PowerLimit,Package,Core,GPU,DRAM,Time,Temperature,Memory
C, sorters, -1, 691.678894042968750000, 324.319152832031250000, 0.001464843750000000, 112.881652832031250000, 46266, 32.2, 1672
C, sorters, -1, 693.639038085937500000, 325.084106445312500000, 0.000793457031250000, 113.243957519531250000, 46397, 32.5, 1648
C, sorters, -1, 695.500061035156250000, 325.186462402343750000, 0.000732421875000000, 113.612731933593750000, 46522, 31.8, 1652
C, sorters, -1, 544.721801757812500000, 232.482482910156250000, 0.000793457031250000, 89.183898925781250000, 36438, 32.2, 1724
C, sorters, -1, 576.793212890625000000, 252.689025878906250000, 0.000000000000000000, 94.534606933593750000, 38582, 32.0, 1804
C, sorters, -1, 531.864257812500000000, 226.892333984375000000, 0.000854492187500000, 86.906433105468750000, 35577, 32.2, 1664
C, sorters, -1, 507.057373046875000000, 213.503417968750000000, 0.000854492187500000, 82.729492187500000000, 33917, 32.5, 1704
C, sorters, -1, 525.158264160156250000, 218.977844238281250000, 0.000854492187500000, 85.698730468750000000, 35128, 31.8, 1652
C, sorters, -1, 510.885375976562500000, 213.082702636718750000, 0.000854492187500000, 83.377197265625000000, 34173, 32.2, 1596
C, sorters, -1, 508.387329101562500000, 213.825927734375000000, 0.000000000000000000, 82.961181640625000000, 34007, 33.2, 1664
