Language,Program,PowerLimit,Package,Core,GPU,DRAM,Time,Temperature,Memory
C, sorters, -1, 253.971496582031250000, 117.688232421875000000, 0.000793457031250000, 41.579650878906250000, 16987, 32.5, 1720
C, sorters, -1, 263.371887207031250000, 122.287841796875000000, 0.000000000000000000, 43.023925781250000000, 17616, 32.8, 1648
C, sorters, -1, 265.153564453125000000, 123.151306152343750000, 0.000000000000000000, 43.381835937500000000, 17736, 32.5, 1720
C, sorters, -1, 265.430297851562500000, 123.318542480468750000, 0.000793457031250000, 43.404357910156250000, 17754, 32.5, 1812
C, sorters, -1, 265.018737792968750000, 123.135559082031250000, 0.000000000000000000, 43.359985351562500000, 17727, 32.5, 1920
C, sorters, -1, 262.893066406250000000, 121.963012695312500000, 0.000732421875000000, 42.916076660156250000, 17585, 33.5, 1592
C, sorters, -1, 283.572998046875000000, 132.263366699218750000, 0.000000000000000000, 46.339904785156250000, 18967, 33.0, 1724
C, sorters, -1, 312.415039062500000000, 146.672607421875000000, 0.000793457031250000, 51.051330566406250000, 20898, 32.8, 1744
C, sorters, -1, 262.728393554687500000, 121.974365234375000000, 0.000000000000000000, 42.923339843750000000, 17574, 33.2, 1648
C, sorters, -1, 211.822387695312500000, 96.541809082031250000, 0.000000000000000000, 34.683593750000000000, 14170, 32.5, 1748
