Language,Program,PowerLimit,Package,Core,GPU,DRAM,Time,Temperature,Memory
C, sorters, -1, 50.721801757812500000, 23.046020507812500000, 0.000000000000000000, 8.285217285156250000, 3391, 32.5, 1724
C, sorters, -1, 50.655761718750000000, 23.031982421875000000, 0.000000000000000000, 8.274047851562500000, 3388, 32.8, 1720
C, sorters, -1, 50.642517089843750000, 23.084899902343750000, 0.000000000000000000, 8.283569335937500000, 3387, 32.8, 1768
C, sorters, -1, 51.091613769531250000, 23.172180175781250000, 0.000000000000000000, 8.349243164062500000, 3416, 32.5, 1728
C, sorters, -1, 50.268188476562500000, 22.876159667968750000, 0.000000000000000000, 8.202453613281250000, 3362, 33.0, 1732
C, sorters, -1, 59.842956542968750000, 27.609558105468750000, 0.000000000000000000, 9.947448730468750000, 4001, 32.5, 1720
C, sorters, -1, 64.384765625000000000, 29.831054687500000000, 0.000000000000000000, 10.507080078125000000, 4307, 33.0, 1844
C, sorters, -1, 64.865417480468750000, 30.039855957031250000, 0.000000000000000000, 10.595092773437500000, 4338, 33.0, 1736
C, sorters, -1, 66.319152832031250000, 30.798828125000000000, 0.000000000000000000, 10.868896484375000000, 4435, 33.0, 1768
C, sorters, -1, 65.434997558593750000, 30.311828613281250000, 0.000793457031250000, 10.706115722656250000, 4376, 32.5, 1732
