Language,Program,PowerLimit,Package,Core,GPU,DRAM,Time,Temperature,Memory
C, sorters, -1, 0.989807128906250000, 0.447570800781250000, 0.000000000000000000, 0.157775878906250000, 63, 25.8, 1764
C, sorters, -1, 0.965942382812500000, 0.429138183593750000, 0.000000000000000000, 0.162109375000000000, 65, 25.8, 1760
C, sorters, -1, 0.982055664062500000, 0.425842285156250000, 0.000000000000000000, 0.162048339843750000, 65, 25.8, 1944
C, sorters, -1, 0.963745117187500000, 0.416992187500000000, 0.000000000000000000, 0.159240722656250000, 65, 25.8, 1672
C, sorters, -1, 0.968627929687500000, 0.425842285156250000, 0.000000000000000000, 0.159912109375000000, 65, 25.8, 1728
C, sorters, -1, 0.967956542968750000, 0.422668457031250000, 0.000000000000000000, 0.159362792968750000, 65, 25.8, 1752
C, sorters, -1, 0.965270996093750000, 0.419250488281250000, 0.000000000000000000, 0.159301757812500000, 65, 25.8, 1760
C, sorters, -1, 0.966735839843750000, 0.430053710937500000, 0.000000000000000000, 0.159362792968750000, 65, 25.8, 1812
C, sorters, -1, 0.967163085937500000, 0.420654296875000000, 0.000000000000000000, 0.159240722656250000, 65, 25.8, 1792
C, sorters, -1, 0.969604492187500000, 0.423828125000000000, 0.000000000000000000, 0.159179687500000000, 64, 25.8, 1756
