Language,Program,PowerLimit,Package,Core,GPU,DRAM,Time,Temperature,Memory
C, sorters, -1, 0.445495605468750000, 0.209228515625000000, 0.000000000000000000, 0.068847656250000000, 28, 26.0, 1916
C, sorters, -1, 0.445068359375000000, 0.198547363281250000, 0.000000000000000000, 0.074096679687500000, 30, 26.0, 1768
C, sorters, -1, 0.459228515625000000, 0.203979492187500000, 0.000000000000000000, 0.076477050781250000, 30, 26.0, 1824
C, sorters, -1, 0.442138671875000000, 0.191284179687500000, 0.000000000000000000, 0.073608398437500000, 30, 26.0, 1912
C, sorters, -1, 0.444641113281250000, 0.194274902343750000, 0.000000000000000000, 0.073730468750000000, 30, 26.0, 1864
C, sorters, -1, 0.441345214843750000, 0.192871093750000000, 0.000000000000000000, 0.073486328125000000, 30, 26.0, 1768
C, sorters, -1, 0.457092285156250000, 0.202941894531250000, 0.000000000000000000, 0.076049804687500000, 30, 26.0, 1888
C, sorters, -1, 0.454528808593750000, 0.199401855468750000, 0.000000000000000000, 0.076110839843750000, 30, 26.0, 1884
C, sorters, -1, 0.458496093750000000, 0.200500488281250000, 0.000000000000000000, 0.076049804687500000, 30, 26.0, 1864
C, sorters, -1, 0.457275390625000000, 0.200317382812500000, 0.000000000000000000, 0.075988769531250000, 30, 26.0, 1920
