Language,Program,PowerLimit,Package,Core,GPU,DRAM,Time,Temperature,Memory
C, sorters, -1, 0.184753417968750000, 0.092712402343750000, 0.000000000000000000, 0.024841308593750000, 10, 25.2, 1840
C, sorters, -1, 0.162475585937500000, 0.077941894531250000, 0.000000000000000000, 0.029724121093750000, 11, 25.2, 1824
C, sorters, -1, 0.176574707031250000, 0.077758789062500000, 0.000000000000000000, 0.029479980468750000, 11, 25.2, 1828
C, sorters, -1, 0.177856445312500000, 0.078796386718750000, 0.000000000000000000, 0.029602050781250000, 11, 25.2, 1848
C, sorters, -1, 0.162902832031250000, 0.071411132812500000, 0.000000000000000000, 0.027221679687500000, 11, 25.2, 1768
C, sorters, -1, 0.164306640625000000, 0.072204589843750000, 0.000000000000000000, 0.027221679687500000, 11, 25.2, 1828
C, sorters, -1, 0.165222167968750000, 0.073242187500000000, 0.000000000000000000, 0.027099609375000000, 11, 25.2, 1816
C, sorters, -1, 0.164367675781250000, 0.072814941406250000, 0.000000000000000000, 0.027038574218750000, 11, 25.2, 1784
C, sorters, -1, 0.161621093750000000, 0.069641113281250000, 0.000000000000000000, 0.029602050781250000, 11, 25.2, 1768
C, sorters, -1, 0.178100585937500000, 0.079162597656250000, 0.000000000000000000, 0.029541015625000000, 11, 25.2, 1744
