Language,Program,PowerLimit,Package,Core,GPU,DRAM,Time,Temperature,Memory
C, fib, -1, 246.763854980468750000, 34.126464843750000000, 0.000000000000000000, 81.193664550781250000, 33111, 27.8, 1608
C, fib, -1, 284.034484863281250000, 61.104125976562500000, 0.000488281250000000, 81.015991210937500000, 33085, 28.0, 1660
C, fib, -1, 283.684509277343750000, 60.670471191406250000, 0.000549316406250000, 81.085937500000000000, 33109, 28.8, 1740
C, fib, -1, 285.213500976562500000, 61.764770507812500000, 0.000549316406250000, 81.076965332031250000, 33100, 28.2, 1580
C, fib, -1, 282.821228027343750000, 60.133178710937500000, 0.000000000000000000, 81.069885253906250000, 33112, 28.2, 1640
C, fib, -1, 281.589111328125000000, 59.245727539062500000, 0.000488281250000000, 80.836486816406250000, 33062, 29.5, 1620
C, fib, -1, 282.770812988281250000, 59.893493652343750000, 0.000549316406250000, 81.114257812500000000, 33115, 29.0, 1676
C, fib, -1, 305.621215820312500000, 75.764221191406250000, 0.000549316406250000, 82.904785156250000000, 33281, 29.2, 1588
C, fib, -1, 340.420654296875000000, 97.411621093750000000, 0.000610351562500000, 83.466186523437500000, 33936, 29.8, 1636
C, fib, -1, 307.376892089843750000, 76.601501464843750000, 0.000000000000000000, 81.258300781250000000, 33184, 30.0, 1660
