Language,Program,PowerLimit,Package,Core,GPU,DRAM,Time,Temperature,Memory
C, sorters, -1, 0.948669433593750000, 0.509765625000000000, 0.000000000000000000, 0.120666503906250000, 49, 26.2, 1736
C, sorters, -1, 0.948608398437500000, 0.521789550781250000, 0.000000000000000000, 0.123107910156250000, 49, 26.2, 1788
C, sorters, -1, 0.950134277343750000, 0.508850097656250000, 0.000000000000000000, 0.120239257812500000, 49, 26.2, 1844
C, sorters, -1, 0.977661132812500000, 0.529174804687500000, 0.000000000000000000, 0.123474121093750000, 49, 26.2, 1888
C, sorters, -1, 0.968200683593750000, 0.516784667968750000, 0.000000000000000000, 0.122619628906250000, 49, 26.2, 1936
C, sorters, -1, 0.970703125000000000, 0.523376464843750000, 0.000000000000000000, 0.120666503906250000, 49, 26.2, 1792
C, sorters, -1, 0.946960449218750000, 0.506530761718750000, 0.000000000000000000, 0.122924804687500000, 49, 26.2, 1832
C, sorters, -1, 0.944458007812500000, 0.504943847656250000, 0.000000000000000000, 0.120239257812500000, 49, 26.2, 1872
C, sorters, -1, 0.948059082031250000, 0.507263183593750000, 0.000000000000000000, 0.120056152343750000, 49, 26.2, 1788
C, sorters, -1, 0.977233886718750000, 0.531066894531250000, 0.000000000000000000, 0.123596191406250000, 50, 26.2, 1872
