Language,Program,PowerLimit,Package,Core,GPU,DRAM,Time,Temperature,Memory
C, sorters, -1, 0.364746093750000000, 0.198608398437500000, 0.000000000000000000, 0.045410156250000000, 18, 33.8, 1828
C, sorters, -1, 0.356628417968750000, 0.190307617187500000, 0.000000000000000000, 0.044433593750000000, 18, 33.8, 1772
C, sorters, -1, 0.358154296875000000, 0.200683593750000000, 0.000000000000000000, 0.046997070312500000, 18, 33.8, 1740
C, sorters, -1, 0.381774902343750000, 0.203491210937500000, 0.000000000000000000, 0.047668457031250000, 18, 33.8, 1856
C, sorters, -1, 0.373962402343750000, 0.198303222656250000, 0.000000000000000000, 0.047119140625000000, 18, 33.8, 1876
C, sorters, -1, 0.373291015625000000, 0.195434570312500000, 0.000000000000000000, 0.046691894531250000, 18, 33.8, 1860
C, sorters, -1, 0.357971191406250000, 0.190734863281250000, 0.000000000000000000, 0.044372558593750000, 18, 33.8, 1780
C, sorters, -1, 0.353576660156250000, 0.185485839843750000, 0.000000000000000000, 0.044250488281250000, 18, 33.8, 1868
C, sorters, -1, 0.354675292968750000, 0.187866210937500000, 0.000000000000000000, 0.044128417968750000, 18, 33.8, 1728
C, sorters, -1, 0.356445312500000000, 0.188232421875000000, 0.000000000000000000, 0.046752929687500000, 18, 33.8, 1832
