Language,Program,PowerLimit,Package,Core,GPU,DRAM,Time,Temperature,Memory
C, sorters, -1, 69.484252929687500000, 31.222045898437500000, 0.000000000000000000, 11.435485839843750000, 4650, 28.5, 1808
C, sorters, -1, 53.920532226562500000, 22.162414550781250000, 0.000732421875000000, 8.802246093750000000, 3607, 29.2, 1728
C, sorters, -1, 53.889465332031250000, 22.088439941406250000, 0.000000000000000000, 8.799804687500000000, 3605, 28.5, 1672
C, sorters, -1, 53.424377441406250000, 21.857421875000000000, 0.000000000000000000, 8.713806152343750000, 3574, 29.0, 1740
C, sorters, -1, 53.483093261718750000, 21.884704589843750000, 0.000000000000000000, 8.724548339843750000, 3577, 29.5, 1752
C, sorters, -1, 53.455200195312500000, 21.876037597656250000, 0.000000000000000000, 8.718566894531250000, 3575, 29.0, 1656
C, sorters, -1, 54.012817382812500000, 22.098266601562500000, 0.000000000000000000, 8.819580078125000000, 3612, 29.0, 1696
C, sorters, -1, 53.601074218750000000, 21.853393554687500000, 0.000000000000000000, 8.743713378906250000, 3586, 29.0, 1700
C, sorters, -1, 53.484191894531250000, 21.915710449218750000, 0.000000000000000000, 8.726501464843750000, 3578, 29.2, 1696
C, sorters, -1, 53.606628417968750000, 21.879516601562500000, 0.000000000000000000, 8.742675781250000000, 3586, 29.2, 1728
