Language,Program,PowerLimit,Package,Core,GPU,DRAM,Time,Temperature,Memory
C, sorters, -1, 91.442260742187500000, 38.278381347656250000, 0.000000000000000000, 14.908630371093750000, 6115, 28.5, 1840
C, sorters, -1, 82.084350585937500000, 34.746826171875000000, 0.000000000000000000, 13.381652832031250000, 5487, 29.5, 1824
C, sorters, -1, 82.968017578125000000, 34.710693359375000000, 0.000000000000000000, 13.546325683593750000, 5552, 28.8, 1828
C, sorters, -1, 82.762939453125000000, 34.849609375000000000, 0.000000000000000000, 13.497436523437500000, 5536, 30.0, 1768
C, sorters, -1, 82.922790527343750000, 35.052062988281250000, 0.000000000000000000, 13.541992187500000000, 5548, 30.0, 1796
C, sorters, -1, 82.880920410156250000, 34.692687988281250000, 0.000732421875000000, 13.518127441406250000, 5544, 29.8, 1824
C, sorters, -1, 82.655883789062500000, 34.725585937500000000, 0.000000000000000000, 13.480468750000000000, 5530, 30.0, 1824
C, sorters, -1, 83.807983398437500000, 35.345703125000000000, 0.000000000000000000, 13.684509277343750000, 5607, 30.8, 1792
C, sorters, -1, 82.853149414062500000, 34.828369140625000000, 0.000000000000000000, 13.513122558593750000, 5542, 30.2, 1744
C, sorters, -1, 82.940490722656250000, 34.839660644531250000, 0.000000000000000000, 13.528381347656250000, 5548, 31.0, 1828
