Language,Program,PowerLimit,Package,Core,GPU,DRAM,Time,Temperature,Memory
C, sorters, -1, 55.108276367187500000, 23.077209472656250000, 0.000000000000000000, 8.980773925781250000, 3683, 29.0, 1752
C, sorters, -1, 54.844726562500000000, 22.969238281250000000, 0.000000000000000000, 8.947570800781250000, 3669, 29.5, 1784
C, sorters, -1, 55.612670898437500000, 23.196899414062500000, 0.000000000000000000, 9.068908691406250000, 3719, 29.5, 1752
C, sorters, -1, 55.327148437500000000, 23.176147460937500000, 0.000000000000000000, 9.035522460937500000, 3700, 28.8, 1716
C, sorters, -1, 54.513122558593750000, 22.919738769531250000, 0.000000000000000000, 8.891540527343750000, 3647, 29.5, 1656
C, sorters, -1, 54.652587890625000000, 22.925842285156250000, 0.000000000000000000, 8.913696289062500000, 3656, 29.8, 1788
C, sorters, -1, 54.611145019531250000, 22.931884765625000000, 0.000732421875000000, 8.906311035156250000, 3653, 30.2, 1712
C, sorters, -1, 55.261291503906250000, 23.178894042968750000, 0.000000000000000000, 9.022949218750000000, 3696, 30.0, 1944
C, sorters, -1, 55.128784179687500000, 22.934387207031250000, 0.000000000000000000, 8.991943359375000000, 3688, 30.0, 1656
C, sorters, -1, 55.055908203125000000, 22.981384277343750000, 0.000000000000000000, 8.981933593750000000, 3682, 29.8, 1716
