Language,Program,PowerLimit,Package,Core,GPU,DRAM,Time,Temperature,Memory
C, sorters, -1, 0.326416015625000000, 0.155334472656250000, 0.000000000000000000, 0.049560546875000000, 20, 27.5, 1844
C, sorters, -1, 0.325622558593750000, 0.145080566406250000, 0.000000000000000000, 0.054443359375000000, 21, 27.5, 1840
C, sorters, -1, 0.323913574218750000, 0.141540527343750000, 0.000000000000000000, 0.054138183593750000, 21, 27.5, 1728
C, sorters, -1, 0.308898925781250000, 0.132995605468750000, 0.000000000000000000, 0.051574707031250000, 21, 27.5, 1824
C, sorters, -1, 0.345947265625000000, 0.165161132812500000, 0.000000000000000000, 0.055541992187500000, 22, 27.5, 1784
C, sorters, -1, 0.328063964843750000, 0.133789062500000000, 0.000000000000000000, 0.056884765625000000, 23, 27.5, 1816
C, sorters, -1, 0.395568847656250000, 0.183837890625000000, 0.000000000000000000, 0.069091796875000000, 25, 27.5, 1720
C, sorters, -1, 0.353271484375000000, 0.158203125000000000, 0.000000000000000000, 0.063537597656250000, 24, 27.5, 1768
C, sorters, -1, 0.324218750000000000, 0.143676757812500000, 0.000000000000000000, 0.054870605468750000, 22, 27.5, 1824
C, sorters, -1, 0.322937011718750000, 0.140136718750000000, 0.000000000000000000, 0.054138183593750000, 21, 27.5, 1720
