Language,Program,PowerLimit,Package,Core,GPU,DRAM,Time,Temperature,Memory
C, sorters, -1, 1.052368164062500000, 0.478149414062500000, 0.000000000000000000, 0.166931152343750000, 67, 26.0, 1696
C, sorters, -1, 1.339660644531250000, 0.633544921875000000, 0.000000000000000000, 0.220825195312500000, 86, 26.0, 1724
C, sorters, -1, 1.113525390625000000, 0.490295410156250000, 0.000000000000000000, 0.191650390625000000, 76, 26.0, 1652
C, sorters, -1, 1.133972167968750000, 0.518005371093750000, 0.000000000000000000, 0.190185546875000000, 74, 26.0, 1724
C, sorters, -1, 1.081726074218750000, 0.485900878906250000, 0.000000000000000000, 0.179809570312500000, 72, 26.0, 1736
C, sorters, -1, 1.071838378906250000, 0.480712890625000000, 0.000000000000000000, 0.177429199218750000, 71, 26.0, 1648
C, sorters, -1, 1.057739257812500000, 0.468261718750000000, 0.000000000000000000, 0.174743652343750000, 70, 26.0, 1676
C, sorters, -1, 1.041198730468750000, 0.461975097656250000, 0.000000000000000000, 0.171875000000000000, 69, 26.0, 1648
C, sorters, -1, 1.030944824218750000, 0.459533691406250000, 0.000000000000000000, 0.169006347656250000, 68, 26.0, 1812
C, sorters, -1, 1.023986816406250000, 0.452209472656250000, 0.000000000000000000, 0.169250488281250000, 69, 26.0, 1732
